CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Segment
14755,10,11,4970.33,4,4,4,Champions
14756,15,1,705.66,4,1,3,New Customers
14757,75,1,420.5,2,1,2,Potential Loyalists
14758,145,4,1400.26,1,3,3,Cannot Lose Them
14759,5,3,1610.02,4,3,4,Champions
14760,297,1,89.2,1,1,1,Lost
14761,59,2,255.9,2,2,1,Potential Loyalists
14762,264,1,300.52,1,1,2,Lost
14764,47,1,278.3,3,1,1,New Customers
14765,29,3,254.11,3,3,1,Potential Loyalists
14766,8,6,2473.37,4,4,4,Champions
14768,17,2,192.60000000000002,4,2,1,New Customers
14769,3,8,10131.28,4,4,4,Champions
14770,232,2,876.4200000000001,1,2,3,Potential Loyalists
14772,112,1,139.26,2,1,1,Potential Loyalists
14775,58,3,1011.9,2,3,3,Potential Loyalists
14776,51,11,2538.2999999999997,3,4,4,Champions
14778,127,2,730.86,2,2,3,Potential Loyalists
14779,281,3,254.4,1,3,1,At Risk
14780,55,2,430.73,2,2,2,Potential Loyalists
14782,320,1,200.10000000000002,1,1,1,Lost
14784,26,2,250.04000000000002,3,2,1,New Customers
14785,10,2,77.4,4,2,1,New Customers
14788,7,2,679.44,4,2,3,New Customers
14789,29,1,197.64,3,1,1,New Customers
14790,17,4,745.06,4,3,3,Champions
14792,64,1,6.2,2,1,1,Potential Loyalists
14793,21,1,228.99,3,1,1,New Customers
14794,3,6,1235.16,4,4,3,Champions
14795,166,1,131.45000000000002,1,1,1,Lost
14796,1,17,7975.49,4,4,4,Champions
14798,53,3,173.74,2,3,1,Potential Loyalists
14799,51,1,157.7,3,1,1,New Customers
14800,48,12,4230.09,3,4,4,Champions
14801,61,1,189.34,2,1,1,Potential Loyalists
14803,162,3,845.5500000000001,1,3,3,Cannot Lose Them
14804,9,1,353.27,4,1,2,New Customers
14805,15,4,546.4,4,3,2,Potential Loyalists
14806,75,1,193.39000000000001,2,1,1,Potential Loyalists
14808,40,7,2245.3,3,4,4,Champions
14810,41,11,2065.38,3,4,4,Champions
14813,370,2,152.88,1,2,1,Potential Loyalists
14815,37,2,778.5,3,2,3,New Customers
14816,197,1,21.85,1,1,1,Lost
14817,200,2,1010.34,1,2,3,Potential Loyalists
14818,74,3,657.8,2,3,3,Potential Loyalists
14819,64,2,272.07,2,2,1,Potential Loyalists
14820,21,4,507.29,3,3,2,Potential Loyalists
14821,367,1,48.800000000000004,1,1,1,Lost
14823,180,3,321.43,1,3,2,At Risk
14824,10,4,1127.71,4,3,3,Champions
14825,4,12,2221.01,4,4,4,Champions
14828,197,3,1405.1200000000001,1,3,3,Cannot Lose Them
14829,29,4,697.55,3,3,3,Champions
14830,53,1,188.88,2,1,1,Potential Loyalists
14834,18,6,1720.3,4,4,4,Champions
14836,10,3,102.45,4,3,1,Potential Loyalists
14837,90,4,1649.5,2,3,4,Potential Loyalists
14840,268,1,62.85,1,1,1,Lost
14841,53,6,3295.76,2,4,4,Potential Loyalists
14842,44,4,2529.69,3,3,4,Champions
14844,64,4,2831.81,2,3,4,Potential Loyalists
14847,149,1,309.40000000000003,1,1,2,Lost
14849,22,25,7851.34,3,4,4,Champions
14850,312,1,325.75,1,1,2,Lost
14851,23,2,511.35,3,2,2,New Customers
14852,58,6,2819.7400000000002,2,4,4,Potential Loyalists
14853,24,2,475.8,3,2,2,New Customers
14854,78,7,2628.23,2,4,4,Potential Loyalists
14855,119,2,645.65,2,2,3,Potential Loyalists
14856,36,3,1290.53,3,3,3,Champions
14857,60,2,1173.1200000000001,2,2,3,Potential Loyalists
14859,13,4,1336.79,4,3,3,Champions
14860,19,1,170.32,3,1,1,New Customers
14861,52,1,125.79,2,1,1,Potential Loyalists
14862,26,2,841.2,3,2,3,New Customers
14863,29,1,266.76,3,1,1,New Customers
14865,7,2,52.2,4,2,1,New Customers
14866,11,10,9371.48,4,4,4,Champions
14867,186,3,710.28,1,3,3,Cannot Lose Them
14868,3,8,2937.64,4,4,4,Champions
14869,9,2,704.5,4,2,3,New Customers
14870,262,1,327.25,1,1,2,Lost
14871,3,4,501.28000000000003,4,3,2,Potential Loyalists
14873,210,1,519.68,1,1,2,Lost
14875,108,2,1308.57,2,2,3,Potential Loyalists
14878,13,9,1476.09,4,4,3,Champions
14880,77,3,675.59,2,3,3,Potential Loyalists
14881,20,1,255.4,3,1,1,New Customers
14882,27,2,589.7,3,2,2,New Customers
14883,19,6,761.59,3,4,3,Champions
14885,132,1,765.3199999999999,2,1,3,Potential Loyalists
14886,253,1,364.8,1,1,2,Lost
14887,79,1,72.0,2,1,1,Potential Loyalists
14888,207,1,369.2,1,1,2,Lost
14889,336,1,135.9,1,1,1,Lost
14890,254,1,125.65,1,1,1,Lost
14891,148,2,554.38,1,2,2,Potential Loyalists
14893,10,2,1212.9,4,2,3,New Customers
14894,85,1,655.75,2,1,3,Potential Loyalists
14895,8,20,10723.26,4,4,4,Champions
14896,205,2,468.77000000000004,1,2,2,Potential Loyalists
14897,8,4,1283.18,4,3,3,Champions
14898,23,6,1034.97,3,4,3,Champions
14901,11,9,1421.29,4,4,3,Champions
14902,26,1,332.66,3,1,2,New Customers
14903,21,5,2736.73,3,4,4,Champions
14904,2,2,913.12,4,2,3,New Customers
14905,158,2,616.15,1,2,2,Potential Loyalists
14907,3,7,3337.6,4,4,4,Champions
14908,74,1,277.8,2,1,1,Potential Loyalists
14910,3,4,434.35,4,3,2,Potential Loyalists
14911,1,198,125018.22,4,4,4,Champions
14912,17,2,811.69,4,2,3,New Customers
14913,36,4,1227.43,3,3,3,Champions
14915,91,2,307.48,2,2,2,Potential Loyalists
14916,71,4,1268.98,2,3,3,Potential Loyalists
14918,116,2,1610.15,2,2,4,Potential Loyalists
14920,213,2,960.82,1,2,3,Potential Loyalists
14921,30,2,1316.07,3,2,3,New Customers
14923,51,1,749.1,3,1,3,New Customers
14924,246,1,185.05,1,1,1,Lost
14929,32,1,223.88,3,1,1,New Customers
14930,109,3,2261.26,2,3,4,Potential Loyalists
14931,5,4,864.6800000000001,4,3,3,Champions
14932,366,1,313.53,1,1,2,Lost
14934,82,2,1873.99,2,2,4,Potential Loyalists
14935,297,1,1520.1599999999999,1,1,3,Lost
14936,34,8,7955.17,3,4,4,Champions
14937,57,3,1621.88,2,3,4,Potential Loyalists
14944,30,12,5866.35,3,4,4,Champions
14946,14,1,100.9,4,1,1,New Customers
14947,72,2,275.82,2,2,1,Potential Loyalists
14948,23,6,1101.97,3,4,3,Champions
14950,19,1,371.2,3,1,2,New Customers
14951,79,1,311.69,2,1,2,Potential Loyalists
14952,60,11,7785.09,2,4,4,Potential Loyalists
14953,25,1,285.67,3,1,1,New Customers
14954,12,1,274.9,4,1,1,New Customers
14957,253,1,58.49,1,1,1,Lost
14958,147,3,435.88,1,3,2,At Risk
14959,64,4,695.42,2,3,3,Potential Loyalists
14960,8,2,221.27,4,2,1,New Customers
14961,11,9,7044.68,4,4,4,Champions
14962,271,1,126.7,1,1,1,Lost
14963,10,5,1472.34,4,4,3,Champions
14964,247,1,206.21,1,1,1,Lost
14965,96,2,596.09,2,2,2,Potential Loyalists
14966,15,1,183.02,4,1,1,New Customers
14967,50,1,463.8,3,1,2,New Customers
14968,30,1,147.59,3,1,1,New Customers
14970,68,4,1592.06,2,3,4,Potential Loyalists
14971,35,3,1082.03,3,3,3,Champions
14972,128,1,114.77,2,1,1,Potential Loyalists
14973,107,3,564.45,2,3,2,Potential Loyalists
14974,37,1,89.94,3,1,1,New Customers
14975,57,1,279.94,2,1,1,Potential Loyalists
14976,57,6,775.86,2,4,3,Potential Loyalists
14978,72,5,1921.3700000000001,2,4,4,Potential Loyalists
14981,246,1,102.12,1,1,1,Lost
14984,19,2,202.37,3,2,1,New Customers
14985,198,2,292.01,1,2,2,Potential Loyalists
14987,16,2,326.4,4,2,2,New Customers
14988,212,1,334.54,1,1,2,Lost
14995,39,2,231.98000000000002,3,2,1,New Customers
14997,46,3,546.1999999999999,3,3,2,Potential Loyalists
14998,170,2,414.87,1,2,2,Potential Loyalists
15000,48,1,490.52,3,1,2,New Customers
15002,116,4,1641.76,2,3,4,Potential Loyalists
15004,147,1,1188.87,1,1,3,Lost
15005,16,28,6261.47,4,4,4,Champions
15006,51,1,480.38,3,1,2,New Customers
15007,159,1,156.91,1,1,1,Lost
15009,12,3,1242.78,4,3,3,Champions
15010,36,1,308.94,3,1,2,New Customers
15012,54,2,405.04,2,2,2,Potential Loyalists
15014,43,2,257.67,3,2,1,New Customers
15016,173,1,170.04,1,1,1,Lost
15017,34,1,125.58,3,1,1,New Customers
15018,39,3,431.26,3,3,2,Potential Loyalists
15019,267,1,252.81,1,1,1,Lost
15021,9,9,1851.82,4,4,4,Champions
15022,12,3,812.44,4,3,3,Champions
15023,3,11,6379.61,4,4,4,Champions
15024,10,10,1636.43,4,4,4,Champions
15025,33,1,361.96,3,1,2,New Customers
15026,80,3,469.0,2,3,2,Potential Loyalists
15027,31,4,1066.15,3,3,3,Champions
15028,8,4,627.13,4,3,2,Potential Loyalists
15030,72,2,518.28,2,2,2,Potential Loyalists
15031,4,4,653.19,4,3,3,Champions
15032,256,3,3639.1,1,3,4,Cannot Lose Them
15033,5,10,2509.33,4,4,4,Champions
15034,16,8,4156.51,4,4,4,Champions
15035,90,1,252.73000000000002,2,1,1,Potential Loyalists
15036,72,3,429.56,2,3,2,Potential Loyalists
15038,59,6,685.74,2,4,3,Potential Loyalists
15039,10,47,19258.69,4,4,4,Champions
15041,170,1,179.93,1,1,1,Lost
15042,199,1,135.93,1,1,1,Lost
15043,31,1,537.0,3,1,2,New Customers
15044,19,17,7577.88,3,4,4,Champions
15045,152,2,735.66,1,2,3,Potential Loyalists
15046,9,15,4354.24,4,4,4,Champions
15047,270,1,343.62,1,1,2,Lost
15048,65,4,381.0,2,3,2,Potential Loyalists
15049,274,1,121.17000000000002,1,1,1,Lost
15050,25,3,1737.69,3,3,4,Champions
15051,23,3,1297.56,3,3,3,Champions
15052,319,1,127.83,1,1,1,Lost
15053,5,3,693.95,4,3,3,Champions
15054,12,2,302.1,4,2,2,New Customers
15057,275,2,1489.5,1,2,3,Potential Loyalists
15058,25,11,2032.74,3,4,4,Champions
15059,41,9,1286.87,3,4,3,Champions
15060,8,4,294.25,4,3,2,Potential Loyalists
15061,4,47,37154.58,4,4,4,Champions
15062,71,4,987.86,2,3,3,Potential Loyalists
15063,213,1,115.6,1,1,1,Lost
15065,38,4,2752.53,3,3,4,Champions
15066,53,1,893.59,2,1,3,Potential Loyalists
15067,78,3,1704.86,2,3,4,Potential Loyalists
15068,46,2,553.36,3,2,2,New Customers
15069,179,1,1092.58,1,1,3,Lost
15070,373,1,106.2,1,1,1,Lost
15071,94,2,982.07,2,2,3,Potential Loyalists
15073,10,3,1043.41,4,3,3,Champions
15074,105,1,735.67,2,1,3,Potential Loyalists
15075,78,1,773.03,2,1,3,Potential Loyalists
15076,173,1,844.9,1,1,3,Lost
15078,7,32,9743.11,4,4,4,Champions
15079,213,3,773.76,1,3,3,Cannot Lose Them
15081,22,5,488.15000000000003,3,4,2,Potential Loyalists
15083,257,1,88.2,1,1,1,Lost
15087,282,1,246.46,1,1,1,Lost
15088,21,2,1075.07,3,2,3,New Customers
15089,10,6,2403.89,4,4,4,Champions
15090,308,1,381.32,1,1,2,Lost
15091,68,1,480.71,2,1,2,Potential Loyalists
15092,215,2,457.81,1,2,2,Potential Loyalists
15093,18,6,4160.7,4,4,4,Champions
15095,104,4,1370.6000000000001,2,3,3,Potential Loyalists
15096,43,1,219.39000000000001,3,1,1,New Customers
15097,4,1,248.08,4,1,1,New Customers
15098,182,1,297.0,1,1,2,Lost
15099,84,1,410.48,2,1,2,Potential Loyalists
15100,334,3,876.0,1,3,3,Cannot Lose Them
15101,9,2,317.53000000000003,4,2,2,New Customers
15103,31,2,593.36,3,2,2,New Customers
15104,197,2,837.99,1,2,3,Potential Loyalists
15105,18,7,2298.93,4,4,4,Champions
15106,18,5,1405.57,4,4,3,Champions
15107,311,6,319.5,1,4,2,At Risk
15108,142,3,1159.25,2,3,3,Potential Loyalists
15109,246,1,451.05,1,1,2,Lost
15110,24,4,756.4,3,3,3,Champions
15111,29,3,1567.48,3,3,4,Champions
15113,10,3,3425.91,4,3,4,Champions
15114,30,10,2760.56,3,4,4,Champions
15115,18,1,306.81,4,1,2,New Customers
15116,18,4,1352.75,4,3,3,Champions
15117,15,5,1183.13,4,4,3,Champions
15119,246,1,192.55,1,1,1,Lost
15120,134,1,302.92,2,1,2,Potential Loyalists
15121,50,2,416.07,3,2,2,New Customers
15122,114,3,1633.78,2,3,4,Potential Loyalists
15123,7,2,2199.31,4,2,4,New Customers
15124,23,2,184.19,3,2,1,New Customers
15125,25,15,10756.84,3,4,4,Champions
15127,66,1,406.53000000000003,2,1,2,Potential Loyalists
15128,60,4,1471.0,2,3,3,Potential Loyalists
15129,50,11,3326.77,3,4,4,Champions
15130,170,1,330.11,1,1,2,Lost
15132,18,5,977.9300000000001,4,4,3,Champions
15133,128,3,982.42,2,3,3,Potential Loyalists
15134,15,8,1387.99,4,4,3,Champions
15135,239,1,139.05,1,1,1,Lost
15136,3,4,1286.7,4,3,3,Champions
15139,240,2,178.96,1,2,1,Potential Loyalists
15140,52,7,2275.05,2,4,4,Potential Loyalists
15142,46,1,498.74,3,1,2,New Customers
15143,226,1,259.45,1,1,1,Lost
15144,8,17,6580.4400000000005,4,4,4,Champions
15145,4,4,1178.78,4,3,3,Champions
15146,165,2,1327.16,1,2,3,Potential Loyalists
15147,240,1,623.5,1,1,2,Lost
15148,11,1,301.29,4,1,2,New Customers
15149,134,1,520.8000000000001,2,1,2,Potential Loyalists
15150,17,10,5227.4800000000005,4,4,4,Champions
15152,10,13,4745.69,4,4,4,Champions
15153,31,1,312.3,3,1,2,New Customers
15154,75,1,254.28,2,1,1,Potential Loyalists
15156,1,3,961.49,4,3,3,Champions
15157,4,3,1851.07,4,3,4,Champions
15158,45,1,401.40000000000003,3,1,2,New Customers
15159,2,29,18101.11,4,4,4,Champions
15160,357,1,158.16,1,1,1,Lost
15163,18,2,304.47,4,2,2,New Customers
15164,69,3,824.58,2,3,3,Potential Loyalists
15165,373,1,468.8,1,1,2,Lost
15167,321,1,158.8,1,1,1,Lost
15168,26,1,106.56,3,1,1,New Customers
15171,331,1,1289.5,1,1,3,Lost
15172,9,5,1609.05,4,4,4,Champions
15174,323,1,135.75,1,1,1,Lost
15175,72,1,224.14,2,1,1,Potential Loyalists
15178,260,1,40.5,1,1,1,Lost
15179,18,5,2042.79,4,4,4,Champions
15180,367,1,87.5,1,1,1,Lost
15181,66,3,689.48,2,3,3,Potential Loyalists
15182,154,2,622.85,1,2,2,Potential Loyalists
15184,29,2,402.2,3,2,2,New Customers
15185,70,1,230.72,2,1,1,Potential Loyalists
15186,14,2,411.41,4,2,2,New Customers
15187,2,15,4697.38,4,4,4,Champions
15189,1,41,15634.95,4,4,4,Champions
15192,120,3,1044.32,2,3,3,Potential Loyalists
15193,61,1,499.32,2,1,2,Potential Loyalists
15194,3,15,7311.28,4,4,4,Champions
15197,11,3,660.21,4,3,3,Champions
15198,92,2,193.64,2,2,1,Potential Loyalists
15199,59,4,1268.7,2,3,3,Potential Loyalists
15201,87,5,1236.54,2,4,3,Potential Loyalists
15203,26,6,1827.8,3,4,4,Champions
15204,357,1,316.58,1,1,2,Lost
15205,85,2,619.34,2,2,2,Potential Loyalists
15206,10,4,420.3,4,3,2,Potential Loyalists
15208,1,5,870.12,4,4,3,Champions
15210,225,1,245.28,1,1,1,Lost
15211,60,2,894.4100000000001,2,2,3,Potential Loyalists
15212,241,1,101.8,1,1,1,Lost
15213,319,2,328.35,1,2,2,Potential Loyalists
15214,2,8,1661.44,4,4,4,Champions
15215,47,3,709.94,3,3,3,Champions
15216,88,1,96.6,2,1,1,Potential Loyalists
15218,11,11,4708.89,4,4,4,Champions
15219,176,1,305.75,1,1,2,Lost
15220,52,6,1778.96,2,4,4,Potential Loyalists
15221,366,1,264.6,1,1,1,Lost
15222,319,1,585.0,1,1,2,Lost
15223,226,2,755.75,1,2,3,Potential Loyalists
15224,358,2,322.08,1,2,2,Potential Loyalists
15225,234,1,409.40000000000003,1,1,2,Lost
15226,311,1,154.41,1,1,1,Lost
15227,37,5,1083.8,3,4,3,Champions
15228,66,4,3318.91,2,3,4,Potential Loyalists
15230,239,2,429.6,1,2,2,Potential Loyalists
15232,113,2,612.06,2,2,2,Potential Loyalists
15234,277,1,197.0,1,1,1,Lost
15235,218,12,2213.61,1,4,4,Cannot Lose Them
15236,299,1,321.05,1,1,2,Lost
15237,2,4,1395.37,4,3,3,Champions
15238,29,3,946.99,3,3,3,Champions
15239,10,2,780.59,4,2,3,New Customers
15240,45,5,1706.57,3,4,4,Champions
15241,67,8,1741.44,2,4,4,Potential Loyalists
15243,74,1,316.68,2,1,2,Potential Loyalists
15244,65,2,631.57,2,2,2,Potential Loyalists
15245,134,3,2515.84,2,3,4,Potential Loyalists
15246,238,2,514.15,1,2,2,Potential Loyalists
15247,122,1,356.0,2,1,2,Potential Loyalists
15249,32,13,6663.51,3,4,4,Champions
15251,9,10,9152.19,4,4,4,Champions
15252,36,2,740.78,3,2,3,New Customers
15253,16,5,918.2,4,4,3,Champions
15254,127,1,300.36,2,1,2,Potential Loyalists
15255,67,1,890.85,2,1,3,Potential Loyalists
15256,149,1,98.45,1,1,1,Lost
15257,283,1,118.25,1,1,1,Lost
15258,169,2,591.26,1,2,2,Potential Loyalists
15260,100,7,1794.8200000000002,2,4,4,Potential Loyalists
15261,135,1,254.82,2,1,1,Potential Loyalists
15262,324,1,178.95000000000002,1,1,1,Lost
15263,107,1,156.51,2,1,1,Potential Loyalists
15264,64,1,393.74,2,1,2,Potential Loyalists
15265,151,2,1489.17,1,2,3,Potential Loyalists
15266,338,1,119.3,1,1,1,Lost
15267,22,5,1567.6,3,4,4,Champions
15269,24,1,118.8,3,1,1,New Customers
15270,16,7,1436.69,4,4,3,Champions
15271,7,15,2435.4900000000002,4,4,4,Champions
15272,57,2,721.94,2,2,3,Potential Loyalists
15274,4,2,716.57,4,2,3,New Customers
15275,38,1,615.14,3,1,2,New Customers
15276,66,1,128.63,2,1,1,Potential Loyalists
15277,47,1,255.89999999999998,3,1,1,New Customers
15279,355,1,270.56,1,1,1,Lost
15280,172,1,113.12,1,1,1,Lost
15281,59,9,2332.15,2,4,4,Potential Loyalists
15286,50,1,240.55,3,1,1,New Customers
15287,22,2,414.69,3,2,2,New Customers
15288,43,5,2306.52,3,4,4,Champions
15289,29,3,939.78,3,3,3,Champions
15290,5,18,7778.46,4,4,4,Champions
15291,26,13,4227.3,3,4,4,Champions
15292,201,1,162.44,1,1,1,Lost
15296,51,6,3672.86,3,4,4,Champions
15297,10,3,641.94,4,3,3,Champions
15298,2,11,3809.9,4,4,4,Champions
15299,67,2,1169.85,2,2,3,Potential Loyalists
15300,64,1,496.44,2,1,2,Potential Loyalists
15301,51,11,4427.45,3,4,4,Champions
15303,290,1,542.12,1,1,2,Lost
15304,61,8,694.4,2,4,3,Potential Loyalists
15306,64,3,1174.3500000000001,2,3,3,Potential Loyalists
15307,96,1,205.3,2,1,1,Potential Loyalists
15308,274,1,310.47,1,1,2,Lost
15311,1,91,56455.91,4,4,4,Champions
15312,75,4,924.85,2,3,3,Potential Loyalists
15313,110,1,52.0,2,1,1,Potential Loyalists
15314,199,1,327.97,1,1,2,Lost
15315,64,2,570.5,2,2,2,Potential Loyalists
15316,327,1,165.0,1,1,1,Lost
15318,4,1,312.62,4,1,2,New Customers
15319,284,1,204.5,1,1,1,Lost
15320,44,1,197.53,3,1,1,New Customers
15321,71,3,2748.31,2,3,4,Potential Loyalists
15322,86,1,679.68,2,1,3,Potential Loyalists
15325,104,1,161.74,2,1,1,Potential Loyalists
15326,334,1,311.71,1,1,2,Lost
15327,53,1,208.75,2,1,1,Potential Loyalists
15329,39,3,1049.7,3,3,3,Champions
15330,32,2,297.35999999999996,3,2,2,New Customers
15332,366,4,1661.06,1,3,4,Cannot Lose Them
15333,208,1,1028.56,1,1,3,Lost
15334,157,3,350.82,1,3,2,At Risk
15335,54,1,170.22,2,1,1,Potential Loyalists
15339,66,2,574.07,2,2,2,Potential Loyalists
15341,81,1,2020.52,2,1,4,Potential Loyalists
15342,130,1,406.09000000000003,2,1,2,Potential Loyalists
15343,87,1,364.5,2,1,2,Potential Loyalists
15344,1,3,563.94,4,3,2,Potential Loyalists
15345,46,1,373.59000000000003,3,1,2,New Customers
15346,333,1,252.42000000000002,1,1,1,Lost
15347,366,1,201.60000000000002,1,1,1,Lost
15348,72,1,158.04,2,1,1,Potential Loyalists
15349,158,2,463.91,1,2,2,Potential Loyalists
15350,373,1,115.65,1,1,1,Lost
15351,12,7,1934.66,4,4,4,Champions
15353,255,2,770.12,1,2,3,Potential Loyalists
15355,29,2,277.05,3,2,1,New Customers
15356,31,10,2718.03,3,4,4,Champions
15358,5,22,8166.24,4,4,4,Champions
15360,40,1,427.93,3,1,2,New Customers
15361,362,1,215.4,1,1,1,Lost
15363,373,1,326.0,1,1,2,Lost
15364,96,2,913.19,2,2,3,Potential Loyalists
15365,26,7,2314.32,3,4,4,Champions
15366,75,2,602.51,2,2,2,Potential Loyalists
15367,57,4,1877.5900000000001,2,3,4,Potential Loyalists
15368,21,1,167.70000000000002,3,1,1,New Customers
15370,41,7,2386.05,3,4,4,Champions
15372,137,1,1498.12,2,1,3,Potential Loyalists
15373,8,11,2364.96,4,4,4,Champions
15374,129,1,168.0,2,1,1,Potential Loyalists
15376,40,3,1199.6100000000001,3,3,3,Champions
15379,169,7,3703.29,1,4,4,Cannot Lose Them
15380,9,5,1690.26,4,4,4,Champions
15381,268,1,282.3,1,1,1,Lost
15382,15,6,5846.150000000001,4,4,4,Champions
15384,170,2,642.41,1,2,3,Potential Loyalists
15385,40,1,316.88,3,1,2,New Customers
15386,186,1,394.14,1,1,2,Lost
15388,270,1,140.54,1,1,1,Lost
15392,5,4,1518.58,4,3,3,Champions
15393,16,2,231.86,4,2,1,New Customers
15394,10,4,2183.54,4,3,4,Champions
15395,326,1,107.45,1,1,1,Lost
15396,113,1,288.18,2,1,2,Potential Loyalists
15397,290,1,94.0,1,1,1,Lost
15398,16,2,1345.53,4,2,3,New Customers
15399,1,3,815.77,4,3,3,Champions
15400,92,5,716.2,2,4,3,Potential Loyalists
15402,149,2,536.0500000000001,1,2,2,Potential Loyalists
15405,189,1,349.1,1,1,2,Lost
15406,31,2,510.71000000000004,3,2,2,New Customers
15407,34,4,851.74,3,3,3,Champions
15408,264,1,234.28,1,1,1,Lost
15410,84,8,3450.84,2,4,4,Potential Loyalists
15411,26,4,1348.93,3,3,3,Champions
15412,171,1,190.53,1,1,1,Lost
15414,10,3,759.9000000000001,4,3,3,Champions
15415,313,1,559.61,1,1,2,Lost
15416,65,4,3952.42,2,3,4,Potential Loyalists
15417,85,1,508.8,2,1,2,Potential Loyalists
15419,25,1,135.86,3,1,1,New Customers
15421,59,4,950.36,2,3,3,Potential Loyalists
15422,323,2,97.7,1,2,1,Potential Loyalists
15423,38,1,43.5,3,1,1,New Customers
15424,254,2,322.86,1,2,2,Potential Loyalists
15426,19,5,1379.07,3,4,3,Champions
15427,33,3,1430.54,3,3,3,Champions
15428,15,1,93.78,4,1,1,New Customers
15429,27,2,397.35,3,2,2,New Customers
15432,23,1,171.19000000000003,3,1,1,New Customers
15433,214,2,533.3,1,2,2,Potential Loyalists
15434,8,5,1041.48,4,4,3,Champions
15435,22,1,149.29,3,1,1,New Customers
15436,12,3,1067.75,4,3,3,Champions
15437,262,1,200.16,1,1,1,Lost
15438,131,1,156.57999999999998,2,1,1,Potential Loyalists
15440,55,3,383.68,2,3,2,Potential Loyalists
15442,249,1,594.0,1,1,2,Lost
15443,2,7,3128.84,4,4,4,Champions
15444,9,2,1411.21,4,2,3,New Customers
15445,264,1,113.5,1,1,1,Lost
15447,331,1,155.17000000000002,1,1,1,Lost
15448,313,1,494.64,1,1,2,Lost
15449,26,3,974.52,3,3,3,Champions
15450,30,1,429.84,3,1,2,New Customers
15452,30,3,528.48,3,3,2,Potential Loyalists
15453,2,7,1371.77,4,4,3,Champions
15454,362,1,179.1,1,1,1,Lost
15456,283,3,404.35,1,3,2,At Risk
15457,262,1,237.07,1,1,1,Lost
15458,25,1,161.64,3,1,1,New Customers
15460,354,1,214.26,1,1,1,Lost
15462,94,3,234.6,2,3,1,Potential Loyalists
15463,29,1,126.14,3,1,1,New Customers
15464,338,1,883.9,1,1,3,Lost
15465,20,18,7354.62,3,4,4,Champions
15466,85,1,334.53,2,1,2,Potential Loyalists
15467,9,3,499.93,4,3,2,Potential Loyalists
15468,51,2,467.51,3,2,2,New Customers
15469,50,2,415.45,3,2,2,New Customers
15471,2,1,454.48,4,1,2,New Customers
15472,113,1,371.56,2,1,2,Potential Loyalists
15473,14,7,1771.2,4,4,4,Champions
15475,77,1,454.11,2,1,2,Potential Loyalists
15478,40,2,1399.92,3,2,3,New Customers
15480,116,1,873.6,2,1,3,Potential Loyalists
15482,16,11,9375.36,4,4,4,Champions
15483,161,4,225.26,1,3,1,At Risk
15484,1,4,3474.25,4,3,4,Champions
15485,30,3,2564.5,3,3,4,Champions
15488,93,1,76.32000000000001,2,1,1,Potential Loyalists
15489,23,3,1134.28,3,3,3,Champions
15491,95,6,2967.44,2,4,4,Potential Loyalists
15492,28,2,659.46,3,2,3,New Customers
15493,33,5,1933.46,3,4,4,Champions
15494,21,2,1280.58,3,2,3,New Customers
15497,18,2,936.6,4,2,3,New Customers
15498,3,27,13228.6,4,4,4,Champions
15500,8,4,995.96,4,3,3,Champions
15502,16,9,5955.2300000000005,4,4,4,Champions
15503,363,1,141.04,1,1,1,Lost
15504,81,1,52.83,2,1,1,Potential Loyalists
15505,53,5,3610.96,2,4,4,Potential Loyalists
15506,23,3,972.08,3,3,3,Champions
15507,172,1,475.86,1,1,2,Lost
15508,189,6,1000.27,1,4,3,Cannot Lose Them
15511,12,5,900.53,4,4,3,Champions
15512,156,2,121.0,1,2,1,Potential Loyalists
15513,33,18,13948.48,3,4,4,Champions
15514,12,11,3275.88,4,4,4,Champions
15516,45,3,62.43,3,3,1,Potential Loyalists
15517,233,1,267.03,1,1,1,Lost
15518,64,8,1921.55,2,4,4,Potential Loyalists
15520,2,1,343.5,4,1,2,New Customers
15521,40,8,2687.35,3,4,4,Champions
15522,33,2,397.99,3,2,2,New Customers
15523,84,1,412.01000000000005,2,1,2,Potential Loyalists
15525,2,3,734.37,4,3,3,Champions
15526,33,2,148.44,3,2,1,New Customers
15527,19,8,2428.53,3,4,4,Champions
15528,254,1,229.33,1,1,1,Lost
15529,23,11,3962.6,3,4,4,Champions
15530,22,4,1497.31,3,3,3,Champions
15531,8,2,1972.39,4,2,4,New Customers
15532,25,4,1509.88,3,3,3,Champions
15533,19,3,771.67,3,3,3,Champions
15535,173,4,502.9,1,3,2,At Risk
15537,163,1,93.97,1,1,1,Lost
15539,7,1,538.46,4,1,2,New Customers
15540,11,1,213.3,4,1,1,New Customers
15541,114,1,85.13000000000001,2,1,1,Potential Loyalists
15543,288,1,127.86,1,1,1,Lost
15544,9,9,3546.71,4,4,4,Champions
15545,54,2,288.96999999999997,2,2,2,Potential Loyalists
15547,7,14,4669.1,4,4,4,Champions
15549,77,3,1633.6100000000001,2,3,4,Potential Loyalists
15550,4,4,575.63,4,3,2,Potential Loyalists
15551,37,1,436.06,3,1,2,New Customers
15552,217,1,90.12,1,1,1,Lost
15553,60,1,428.93,2,1,2,Potential Loyalists
15554,278,1,217.2,1,1,1,Lost
15555,12,16,4684.76,4,4,4,Champions
15556,24,1,279.77,3,1,1,New Customers
